id,uf,nome_uf,mesorregiao_geografica,nome_mesorregião,microrregiao_geografica,nome_microrregiao,municipio,codigo_municipio_completo,nome_municipio,distrito,codigo_de_distrito_completo,nome_distrito
8634,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",007,"Santo Ângelo",02501,4302501,Bossoroca,05,430250105,Bossoroca
8635,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",007,"Santo Ângelo",02501,4302501,Bossoroca,07,430250107,"Esquina Piratini"
8636,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",007,"Santo Ângelo",02501,4302501,Bossoroca,10,430250110,Ivaí
8637,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",007,"Santo Ângelo",02501,4302501,Bossoroca,15,430250115,Timbaúva
8638,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",008,Ijuí,02584,4302584,Bozano,05,430258405,Bozano
8639,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",008,Ijuí,02584,4302584,Bozano,25,430258425,Salto
8640,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",002,"Três Passos",02600,4302600,Braga,05,430260005,Braga
8641,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",002,"Três Passos",02600,4302600,Braga,10,430260010,"Pedro Gárcia"
8642,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",023,Montenegro,02659,4302659,Brochier,05,430265905,Brochier
8643,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",023,Montenegro,02659,4302659,Brochier,20,430265920,"Linha Pinheiro Machado"
8644,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",025,"São Jerônimo",02709,4302709,Butiá,05,430270905,Butiá
8645,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",025,"São Jerônimo",02709,4302709,Butiá,10,430270910,"Cerro do Roque"
8646,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",032,"Serras de Sudeste",02808,4302808,"Caçapava do Sul",05,430280805,"Caçapava do Sul"
8647,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",032,"Serras de Sudeste",02808,4302808,"Caçapava do Sul",10,430280810,"Bom Jardim"
8648,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",032,"Serras de Sudeste",02808,4302808,"Caçapava do Sul",15,430280815,"Carajá Seival"
8649,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",032,"Serras de Sudeste",02808,4302808,"Caçapava do Sul",20,430280820,"Cerro do Martins"
8650,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",032,"Serras de Sudeste",02808,4302808,"Caçapava do Sul",25,430280825,Forninho
8651,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",032,"Serras de Sudeste",02808,4302808,"Caçapava do Sul",30,430280830,"Santa Bárbara"
8652,43,"Rio Grande do Sul",03,"Centro Ocidental Rio-grandense",018,"Santa Maria",02907,4302907,Cacequi,05,430290705,Cacequi
8653,43,"Rio Grande do Sul",03,"Centro Ocidental Rio-grandense",018,"Santa Maria",02907,4302907,Cacequi,10,430290710,Saicã
8654,43,"Rio Grande do Sul",03,"Centro Ocidental Rio-grandense",018,"Santa Maria",02907,4302907,Cacequi,15,430290715,Umbu
8655,43,"Rio Grande do Sul",04,"Centro Oriental Rio-grandense",022,"Cachoeira do Sul",03004,4303004,"Cachoeira do Sul",05,430300405,"Cachoeira do Sul"
8656,43,"Rio Grande do Sul",04,"Centro Oriental Rio-grandense",022,"Cachoeira do Sul",03004,4303004,"Cachoeira do Sul",10,430300410,"Barro Vermelho"
8657,43,"Rio Grande do Sul",04,"Centro Oriental Rio-grandense",022,"Cachoeira do Sul",03004,4303004,"Cachoeira do Sul",12,430300412,Bosque
8658,43,"Rio Grande do Sul",04,"Centro Oriental Rio-grandense",022,"Cachoeira do Sul",03004,4303004,"Cachoeira do Sul",15,430300415,Capané
8659,43,"Rio Grande do Sul",04,"Centro Oriental Rio-grandense",022,"Cachoeira do Sul",03004,4303004,"Cachoeira do Sul",25,430300425,Cordilheira
8660,43,"Rio Grande do Sul",04,"Centro Oriental Rio-grandense",022,"Cachoeira do Sul",03004,4303004,"Cachoeira do Sul",30,430300430,Ferreira
8661,43,"Rio Grande do Sul",04,"Centro Oriental Rio-grandense",022,"Cachoeira do Sul",03004,4303004,"Cachoeira do Sul",45,430300445,"Três Vendas"
8662,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",026,"Porto Alegre",03103,4303103,Cachoeirinha,05,430310305,Cachoeirinha
8663,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",005,Sananduva,03202,4303202,"Cacique Doble",05,430320205,"Cacique Doble"
8664,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",005,Sananduva,03202,4303202,"Cacique Doble",10,430320210,"São Luís Rei"
8665,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",006,"Cerro Largo",03301,4303301,Caibaté,05,430330105,Caibaté
8666,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",003,"Frederico Westphalen",03400,4303400,Caiçara,05,430340005,Caiçara
8667,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",003,"Frederico Westphalen",03400,4303400,Caiçara,10,430340010,Ipuaçu
8668,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",028,Camaquã,03509,4303509,Camaquã,05,430350905,Camaquã
8669,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",028,Camaquã,03509,4303509,Camaquã,12,430350912,Bandeirinha
8670,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",028,Camaquã,03509,4303509,Camaquã,15,430350915,"Banhado do Colégio"
8671,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",028,Camaquã,03509,4303509,Camaquã,20,430350920,Bonito
8672,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",028,Camaquã,03509,4303509,Camaquã,22,430350922,"Capela Santo Antônio"
8673,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",028,Camaquã,03509,4303509,Camaquã,25,430350925,"Capela Velha"
8674,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",028,Camaquã,03509,4303509,Camaquã,35,430350935,Pacheca
8675,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",028,Camaquã,03509,4303509,Camaquã,40,430350940,Sant'Auta
8676,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",010,"Passo Fundo",03558,4303558,Camargo,05,430355805,Camargo
8677,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",010,"Passo Fundo",03558,4303558,Camargo,10,430355810,Paraíso
8678,43,"Rio Grande do Sul",02,"Nordeste Rio-grandense",015,Vacaria,03608,4303608,"Cambará do Sul",05,430360805,"Cambará do Sul"
8679,43,"Rio Grande do Sul",02,"Nordeste Rio-grandense",015,Vacaria,03608,4303608,"Cambará do Sul",10,430360810,"Bom Retiro"
8680,43,"Rio Grande do Sul",02,"Nordeste Rio-grandense",015,Vacaria,03608,4303608,"Cambará do Sul",15,430360815,"Osvaldo Kroeff"
8681,43,"Rio Grande do Sul",02,"Nordeste Rio-grandense",015,Vacaria,03673,4303673,"Campestre da Serra",05,430367305,"Campestre da Serra"
8682,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",006,"Cerro Largo",03707,4303707,"Campina das Missões",05,430370705,"Campina das Missões"
8683,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",004,Erechim,03806,4303806,"Campinas do Sul",05,430380605,"Campinas do Sul"
8684,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",026,"Porto Alegre",03905,4303905,"Campo Bom",05,430390505,"Campo Bom"
8685,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",002,"Três Passos",04002,4304002,"Campo Novo",05,430400205,"Campo Novo"
8686,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",002,"Três Passos",04002,4304002,"Campo Novo",15,430400215,"Vila Turvo"
8687,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",011,"Cruz Alta",04101,4304101,"Campos Borges",05,430410105,"Campos Borges"
8688,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",011,"Cruz Alta",04101,4304101,"Campos Borges",15,430410115,"Linha Ferrari"
8689,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",011,"Cruz Alta",04101,4304101,"Campos Borges",20,430410120,"Mundo Novo"
8690,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",011,"Cruz Alta",04101,4304101,"Campos Borges",25,430410125,"Rincão dos Toledos"
8691,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",011,"Cruz Alta",04101,4304101,"Campos Borges",30,430410130,"São José dos Campos Borges"
8692,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",011,"Cruz Alta",04101,4304101,"Campos Borges",35,430410135,Varame
8693,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",011,"Cruz Alta",04101,4304101,"Campos Borges",40,430410140,"Volta Vitória"
8694,43,"Rio Grande do Sul",04,"Centro Oriental Rio-grandense",020,"Santa Cruz do Sul",04200,4304200,Candelária,05,430420005,Candelária
8695,43,"Rio Grande do Sul",04,"Centro Oriental Rio-grandense",020,"Santa Cruz do Sul",04200,4304200,Candelária,10,430420010,Botucaraí
8696,43,"Rio Grande do Sul",04,"Centro Oriental Rio-grandense",020,"Santa Cruz do Sul",04200,4304200,Candelária,15,430420015,"Linha Brasil"
8697,43,"Rio Grande do Sul",04,"Centro Oriental Rio-grandense",020,"Santa Cruz do Sul",04200,4304200,Candelária,20,430420020,"Linha do Rio"
8698,43,"Rio Grande do Sul",04,"Centro Oriental Rio-grandense",020,"Santa Cruz do Sul",04200,4304200,Candelária,25,430420025,Pinheiro
8699,43,"Rio Grande do Sul",04,"Centro Oriental Rio-grandense",020,"Santa Cruz do Sul",04200,4304200,Candelária,30,430420030,"Vila União"
8700,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",001,"Santa Rosa",04309,4304309,"Cândido Godói",05,430430905,"Cândido Godói"
8701,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",032,"Serras de Sudeste",04358,4304358,Candiota,05,430435805,Candiota
8702,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",032,"Serras de Sudeste",04358,4304358,Candiota,10,430435810,Baú
8703,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",032,"Serras de Sudeste",04358,4304358,Candiota,20,430435820,"Jaguarão Grande"
8704,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",032,"Serras de Sudeste",04358,4304358,Candiota,25,430435825,"Passo Real de Candiota"
8705,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",032,"Serras de Sudeste",04358,4304358,Candiota,30,430435830,Seival
8706,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",024,Gramado-Canela,04408,4304408,Canela,05,430440805,Canela
8707,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",033,Pelotas,04507,4304507,Canguçu,05,430450705,Canguçu
8708,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",033,Pelotas,04507,4304507,Canguçu,10,430450710,"Quarto Distrito"
8709,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",033,Pelotas,04507,4304507,Canguçu,15,430450715,"Quinto Distrito"
8710,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",033,Pelotas,04507,4304507,Canguçu,20,430450720,"Segundo Distrito"
8711,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",033,Pelotas,04507,4304507,Canguçu,25,430450725,"Terceiro Distrito"
8712,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",026,"Porto Alegre",04606,4304606,Canoas,05,430460605,Canoas
8713,43,"Rio Grande do Sul",04,"Centro Oriental Rio-grandense",021,Lajeado-Estrela,04614,4304614,"Canudos do Vale",05,430461405,"Canudos do Vale"
8714,43,"Rio Grande do Sul",02,"Nordeste Rio-grandense",015,Vacaria,04622,4304622,"Capão Bonito do Sul",05,430462205,"Capão Bonito do Sul"
8715,43,"Rio Grande do Sul",02,"Nordeste Rio-grandense",015,Vacaria,04622,4304622,"Capão Bonito do Sul",10,430462210,Barretos
8716,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",027,Osório,04630,4304630,"Capão da Canoa",05,430463005,"Capão da Canoa"
8717,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",027,Osório,04630,4304630,"Capão da Canoa",06,430463006,"Arroio Teixeira"
8718,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",027,Osório,04630,4304630,"Capão da Canoa",07,430463007,"Capão Novo"
8719,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",027,Osório,04630,4304630,"Capão da Canoa",10,430463010,Curumim
8720,43,"Rio Grande do Sul",03,"Centro Ocidental Rio-grandense",017,Santiago,04655,4304655,"Capão do Cipó",05,430465505,"Capão do Cipó"
8721,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",033,Pelotas,04663,4304663,"Capão do Leão",05,430466305,"Capão do Leão"
8722,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",033,Pelotas,04663,4304663,"Capão do Leão",10,430466310,Hidráulica
8723,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",033,Pelotas,04663,4304663,"Capão do Leão",15,430466315,"Passo das Pedras"
8724,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",033,Pelotas,04663,4304663,"Capão do Leão",20,430466320,Pavão
8725,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",023,Montenegro,04689,4304689,"Capela de Santana",05,430468905,"Capela de Santana"
8726,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",023,Montenegro,04689,4304689,"Capela de Santana",10,430468910,"Pareci Velho"
8727,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",023,Montenegro,04689,4304689,"Capela de Santana",15,430468915,"Passo Taquara"
8728,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",023,Montenegro,04689,4304689,"Capela de Santana",20,430468920,"San Martin"
8729,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",023,Montenegro,04689,4304689,"Capela de Santana",25,430468925,Paquete
8730,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",023,Montenegro,04689,4304689,"Capela de Santana",30,430468930,"Sanga Funda"
8731,43,"Rio Grande do Sul",04,"Centro Oriental Rio-grandense",021,Lajeado-Estrela,04697,4304697,Capitão,05,430469705,Capitão
8732,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",027,Osório,04671,4304671,"Capivari do Sul",05,430467105,"Capivari do Sul"
8733,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",027,Osório,04671,4304671,"Capivari do Sul",10,430467110,"Rancho Velho"
8734,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",027,Osório,04671,4304671,"Capivari do Sul",15,430467115,"Santa Rosa"
8735,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",027,Osório,04713,4304713,Caraá,05,430471305,Caraá
8736,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",009,Carazinho,04705,4304705,Carazinho,05,430470505,Carazinho
8737,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",009,Carazinho,04705,4304705,Carazinho,25,430470525,"Pinheiro Marcado"
8738,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",009,Carazinho,04705,4304705,Carazinho,33,430470533,"São Bento"
8739,43,"Rio Grande do Sul",02,"Nordeste Rio-grandense",016,"Caxias do Sul",04804,4304804,"Carlos Barbosa",05,430480405,"Carlos Barbosa"
8740,43,"Rio Grande do Sul",02,"Nordeste Rio-grandense",016,"Caxias do Sul",04804,4304804,"Carlos Barbosa",10,430480410,"Arco Verde"
8741,43,"Rio Grande do Sul",02,"Nordeste Rio-grandense",016,"Caxias do Sul",04804,4304804,"Carlos Barbosa",13,430480413,"Cinco da Boa Vista"
8742,43,"Rio Grande do Sul",02,"Nordeste Rio-grandense",016,"Caxias do Sul",04804,4304804,"Carlos Barbosa",20,430480420,"Santa Luiza"
8743,43,"Rio Grande do Sul",02,"Nordeste Rio-grandense",016,"Caxias do Sul",04804,4304804,"Carlos Barbosa",25,430480425,"Santo Antônio de Castro"
8744,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",004,Erechim,04853,4304853,"Carlos Gomes",05,430485305,"Carlos Gomes"
8745,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",010,"Passo Fundo",04903,4304903,Casca,05,430490305,Casca
8746,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",010,"Passo Fundo",04903,4304903,Casca,10,430490310,Evangelista
8747,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",010,"Passo Fundo",04952,4304952,Caseiros,05,430495205,Caseiros
8748,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",007,"Santo Ângelo",05009,4305009,Catuípe,05,430500905,Catuípe
8749,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",007,"Santo Ângelo",05009,4305009,Catuípe,10,430500910,"Colônia das Almas"
8750,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",007,"Santo Ângelo",05009,4305009,Catuípe,12,430500912,"Esquina Bom Sucesso"
8751,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",007,"Santo Ângelo",05009,4305009,Catuípe,13,430500913,"Esquina Brasil Neves"
8752,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",007,"Santo Ângelo",05009,4305009,Catuípe,17,430500917,"Passo Burmann"
8753,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",007,"Santo Ângelo",05009,4305009,Catuípe,18,430500918,"Pontão Santo Antônio"
8754,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",007,"Santo Ângelo",05009,4305009,Catuípe,20,430500920,"Santa Tereza"
8755,43,"Rio Grande do Sul",02,"Nordeste Rio-grandense",016,"Caxias do Sul",05108,4305108,"Caxias do Sul",05,430510805,"Caxias do Sul"
8756,43,"Rio Grande do Sul",02,"Nordeste Rio-grandense",016,"Caxias do Sul",05108,4305108,"Caxias do Sul",15,430510815,Criúva
8757,43,"Rio Grande do Sul",02,"Nordeste Rio-grandense",016,"Caxias do Sul",05108,4305108,"Caxias do Sul",20,430510820,"Fazenda Souza"
8758,43,"Rio Grande do Sul",02,"Nordeste Rio-grandense",016,"Caxias do Sul",05108,4305108,"Caxias do Sul",35,430510835,Oliva
8759,43,"Rio Grande do Sul",02,"Nordeste Rio-grandense",016,"Caxias do Sul",05108,4305108,"Caxias do Sul",40,430510840,"Santa Lúcia do Piaí"
8760,43,"Rio Grande do Sul",02,"Nordeste Rio-grandense",016,"Caxias do Sul",05108,4305108,"Caxias do Sul",45,430510845,Seca
8761,43,"Rio Grande do Sul",02,"Nordeste Rio-grandense",016,"Caxias do Sul",05108,4305108,"Caxias do Sul",50,430510850,"Vila Cristina"
8762,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",004,Erechim,05116,4305116,Centenário,05,430511605,Centenário
8763,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",033,Pelotas,05124,4305124,Cerrito,05,430512405,Cerrito
8764,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",033,Pelotas,05124,4305124,Cerrito,10,430512410,"Alto Alegre"
8765,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",033,Pelotas,05124,4305124,Cerrito,15,430512415,"Vila Freire"
8766,43,"Rio Grande do Sul",04,"Centro Oriental Rio-grandense",022,"Cachoeira do Sul",05132,4305132,"Cerro Branco",05,430513205,"Cerro Branco"
8767,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",009,Carazinho,05157,4305157,"Cerro Grande",05,430515705,"Cerro Grande"
8768,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",028,Camaquã,05173,4305173,"Cerro Grande do Sul",05,430517305,"Cerro Grande do Sul"
8769,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",006,"Cerro Largo",05207,4305207,"Cerro Largo",05,430520705,"Cerro Largo"
8770,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",006,"Cerro Largo",05207,4305207,"Cerro Largo",13,430520713,"Santo Antônio"
8771,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",006,"Cerro Largo",05207,4305207,"Cerro Largo",14,430520714,"São Francisco"
8772,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",009,Carazinho,05306,4305306,Chapada,05,430530605,Chapada
8773,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",009,Carazinho,05306,4305306,Chapada,10,430530610,"Boi Preto"
8774,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",009,Carazinho,05306,4305306,Chapada,15,430530615,Santana
8775,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",009,Carazinho,05306,4305306,Chapada,20,430530620,"São Miguel"
8776,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",009,Carazinho,05306,4305306,Chapada,25,430530625,Tesouras
8777,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",009,Carazinho,05306,4305306,Chapada,30,430530630,"Vila Rica"
8778,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",025,"São Jerônimo",05355,4305355,Charqueadas,05,430535505,Charqueadas
8779,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",010,"Passo Fundo",05371,4305371,Charrua,05,430537105,Charrua
8780,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",008,Ijuí,05405,4305405,Chiapetta,05,430540505,Chiapetta
8781,43,"Rio Grande do Sul",07,"Sudeste Rio-grandense",035,"Litoral Lagunar",05439,4305439,Chuí,05,430543905,Chuí
8782,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",028,Camaquã,05447,4305447,Chuvisca,05,430544705,Chuvisca
8783,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",027,Osório,05454,4305454,Cidreira,05,430545405,Cidreira
8784,43,"Rio Grande do Sul",05,"Metropolitana de Porto Alegre",027,Osório,05454,4305454,Cidreira,09,430545409,"Costa do Sol"
8785,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",010,"Passo Fundo",05504,4305504,Ciríaco,05,430550405,Ciríaco
8786,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",010,"Passo Fundo",05504,4305504,Ciríaco,07,430550407,Cruzaltinha
8787,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",010,"Passo Fundo",05504,4305504,Ciríaco,15,430550415,"São João Bosco"
8788,43,"Rio Grande do Sul",04,"Centro Oriental Rio-grandense",021,Lajeado-Estrela,05587,4305587,Colinas,05,430558705,Colinas
8789,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",012,Não-Me-Toque,05603,4305603,Colorado,05,430560305,Colorado
8790,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",012,Não-Me-Toque,05603,4305603,Colorado,10,430560310,"Vista Alegre"
8791,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",008,Ijuí,05702,4305702,Condor,05,430570205,Condor
8792,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",003,"Frederico Westphalen",05801,4305801,Constantina,05,430580105,Constantina
8793,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",003,"Frederico Westphalen",05801,4305801,Constantina,06,430580106,"Barra Curta Baixa"
8794,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",003,"Frederico Westphalen",05801,4305801,Constantina,07,430580107,Capinzal
8795,43,"Rio Grande do Sul",01,"Noroeste Rio-grandense",003,"Frederico Westphalen",05801,4305801,Constantina,14,430580114,"São Marcos Baixo"
8796,43,"Rio Grande do Sul",04,"Centro Oriental Rio-grandense",021,Lajeado-Estrela,05835,4305835,"Coqueiro Baixo",05,430583505,"Coqueiro Baixo"
8797,43,"Rio Grande do Sul",04,"Centro Oriental Rio-grandense",021,Lajeado-Estrela,05835,4305835,"Coqueiro Baixo",10,430583510,"Arroio da Laje"
